"Product Page","Product URL","Title","Description","Product Type","Tags","Categories","Visible","Hosted Image URLs","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Weight","Length","Width","Height","Stock"
"/avalon-organics/","BWC41683","Avalon Organics Thickening Biotin B-Complex Conditioner","<p style=""white-space: pre-wrap;"">A carefully balanced blend of biotin, saw palmetto, quinoa protein and vitamin E work in harmony to:</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Help build body in fine, thinning hair</p></li><li><p style=""white-space: pre-wrap;"">Stimulate the scalp to encourage hair growth</p></li><li><p style=""white-space: pre-wrap;"">Cleanse and nourish hair from follicle through entire shaft</p></li><li><p style=""white-space: pre-wrap;"">Strengthen hair strands</p></li></ul><p style=""white-space: pre-wrap;"">The result: hair that feels thicker and softer with added volume.</p><p style=""white-space: pre-wrap;"">pH Balanced</p><p style=""white-space: pre-wrap;"">Clinically tested: 91% of users reported easy to detangle hair after use. &nbsp;In clinical testing, users reported hair had body and was free of flyaways after use.</p><p style=""white-space: pre-wrap;"">32 oz</p><p style=""white-space: pre-wrap;""><strong>Biodegradable, no GMOs, harsh sulfates or preservatives</strong></p><p style=""white-space: pre-wrap;""><strong>Cruelty Free, Vegan &amp; NSF Certified </strong></p><p style=""white-space: pre-wrap;"">Ingredients: Aloe Barbadensis Leaf Juice(1), Aqua (Water), Brassica Alcohol, Glycerin, Cocos Nucifera (Coconut) Oil(1), Brassicyl Isoleucinate Esylate, Gluconolactone, Capryloyl Glycerin/Sebacic Acid Copolymer, Cedrus Atlantica WoodOil,CitrusAurantifolia(Lime)Oil,CitrusAurantiumDulcis(Orange)Peel Oil, Citrus Limon (Lemon) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Eucalyptus Globulus Leaf Oil, Juniperus Virginiana Oil, Persea Gratissima (Avocado) Oil(1), Rosmarinus Officinalis (Rosemary) Leaf Oil, Zingiber Officinale (Ginger) Root Oil, Avena Sativa (Oat) Kernel Extract(1)*, Calendula Officinalis Flower Extract(1), Chamomilla Recutita (Matricaria) Flower Extract(1), Chenopodium Quinoa Seed(1), Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Grandis (Grapefruit) Fruit Extract, Daucus Carota Sativa (Carrot) Root Extract(1)*, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract(1), Persea Gratissima (Avocado) Fruit Extract(1)*, Rubus Idaeus (Raspberry) Fruit Extract(1)*, Serenoa Serrulata Fruit Extract(1)(2), Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract(1)*, Tocopheryl Acetate, Arachidyl Alcohol, Arginine, Behenyl Alcohol, Beta-Caryophyllene, Diheptyl Succinate, Glyceryl Stearate, Stearyl Alcohol, Alcohol(1), Calcium Gluconate, Sodium Benzoate, Citral, Limonene. (1)Certified Organic Ingredient (2)Saw Palmetto Extract</p><p style=""white-space: pre-wrap;"">Directions: For maximum benefits, massage through freshly cleansed hair and leave for 1-3 minutes before rinsing.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Bath & Body, View All","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b37d57fe0c93859c2c30626/5b37d581e0c93859c2c3069b/1530385889580/avorg_011.png","BWC41683","Vendor","Avalon Organics","","","","","26.00 USD","0.00 USD","","0.004409245","0.0","0.0","0.0","Unlimited"
"/bobs-red-mill/","BWC43802","Bob's Red Mill Farro","<p style=""white-space: pre-wrap;"">Some say farro is the original ancestor of all other wheat species- ""the mother of all wheat."" In ancient Rome, farro was a staple food that provided the main source of nourishment for the Roman legions, and it was even used as a form of currency. Today this Old World heirloom grain is still highly regarded in Italy, where it has been grown for generations by Tuscan farmers and is featured in many traditional dishes. Use farro in stews, casseroles and salads.</p><p style=""white-space: pre-wrap;"">24 oz</p><p style=""white-space: pre-wrap;"">Ingredients: Organic farro (wheat).</p><p style=""white-space: pre-wrap;""><strong>Manufactured in a facility that uses tree nuts and soy.</strong></p><p style=""white-space: pre-wrap;""><strong>Certified USDA Organic, Kosher & Vegan </strong></p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL",", Super Foods & Grains","View All","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b354d0d01068568991a1c51/5b354d0f01068568991a1cd8/1530219903315/brm_004.png","BWC43802","Vendor","Bob’s Red Mill","","","","","16.99 USD","0.00 USD","","1.0","0.0","0.0","0.0","Unlimited"
"/everyone/","BWC44439","Everyone Unscented Lotion","<p style=""white-space: pre-wrap;"">This versatile lotion is light and moisturizing enough to be used on face, hands and body. The combination of nutrient-rich plant extracts and Vitamin E leaves your skin nourished and happy. Use as-is if you prefer no scent or add your favorite essential oils to create your own custom scent. Formulated for every body, priced for every budget. Generously sized to share. 32 fl oz, packaged in a recycled bottle.</p><p style=""white-space: pre-wrap;"">32 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Purified Water, Vegetable Glycerin, Organic Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Sorbitan Olivate, Stearyl Alcohol, Organic Sesamum Indicum (Sesame) Seed Oil, Tocopherol, Lecithin, Cetyl Alcohol, Cetyl Esters, Hydrolyzed Rice Protein, EO Organic Herbal Blend [Organic Aloe Barbadensis Leaf, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Officinalis Flower Extract, Organic Camelia Sinensis Leaf Extract], Xanthan Gum, Sodium Phytate, Dimethicone, Citric Acid, Phenoxyethanol, Ethyhexylglycerin</p><p style=""white-space: pre-wrap;"">Directions: Use generously on face, hands, and body. Massage in and enjoy simply soft skin.</p><p style=""white-space: pre-wrap;""><strong>Love, everyone™</strong></p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Everyone Lotion","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b23fa719c72bfc7c92573bf/5b23fa719c72bfc7c92573ec/1529084698056/eo_002.png","BWC44439","Vendor","EO Products","","","","","15.00 USD","0.00 USD","","0.004409245","0.0","0.0","0.0","Unlimited"
"/everyone/","BWC44440","Everyone Soap Unscented","<p style=""white-space: pre-wrap;"">The multi-tasking soap is formulated to be used as shampoo, body wash and bubble bath. Unscented for those sensitive to scent, or who wish to create their own custom scent blends, this soap will gently clean hair and skin. Use as-is or simply add your favorite essential oils to make your own signature scent! Generously sized for the whole family in a 32oz recycled bottle.</p><p style=""white-space: pre-wrap;"">32 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Purified Water, Cocamidopropyl Hydroxysultaine, Sodium Coco-Sulfate, Caprylyl/Capryl Glucoside, Sodium Chloride, Coco-Glucoside, Panthenol, EO Organic Herbal Blend [Organic Aloe Barbadensis Leaf, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Officinalis Flower Extract, Organic Camelia Sinensis Leaf Extract], Citric Acid, Sodium Phytate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Lavandula Hybrida Oil, Tocopherol</p><p style=""white-space: pre-wrap;"">Directions: Use generously on face, hands, body, or hair. Rinse and enjoy. Please remember to always bathe responsibly.  </p><p style=""white-space: pre-wrap;""><strong>Love, everyone™</strong></p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Everyone Soap","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b23fa719c72bfc7c92573bf/5b23fa719c72bfc7c9257405/1529084699487/eo_020.png","BWC44440","Vendor","EO Products","","","","","15.00 USD","0.00 USD","","0.004409245","0.0","0.0","0.0","Unlimited"
"/alba-botanica/","BWC50712","Alba Botanica Body Builder Mango Hair Conditioner","<p style=""white-space: pre-wrap;"">Ordinary conditioners can weigh down your style with flattening sulfates and heavy minerals. Pump up your volume with this volumizing conditioner featuring botanical replenishment as light as a summer breeze. Exotic extracts and weightless tropical oils nourish even over-processed hair without heaviness. So your result is boosted volume and beautiful bounce. Welcome to Big Island beautiful.</p><p style=""white-space: pre-wrap;"">12fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Aqua (Water), Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Cetyl Alcohol, Stearyl Alcohol, Helianthus Annuus (Sunflower) Seed Oil(1), Cetrimonium Chloride, Aleurites Moluccana Seed Oil, Macadamia Ternifolia Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Orbignya Oleifera (Babassu) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil(1), Aloe Barbadensis Leaf Juice(1), Ananas Sativus (Pineapple) Fruit Extract(1), Carica Papaya (Papaya) Fruit Extract, Mangifera Indica (Mango) Fruit Extract(1), Yeast Extract, Zingiber Officinale (Ginger) Root Extract(1), Amodimethicone, Citric Acid, Dimethicone, Glyceryl Stearate SE, Hydrolyzed Soy Protein, Hydrolyzed Sweet Almond Seedcake, Hydrolyzed Wheat Protein, Linoleic Acid, Linolenic Acid, Panthenol, Polysorbate 60, Sodium PCA, Retinyl Palmitate, Alcohol(1), Benzyl Alcohol, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Limonene, Fragrance (Parfum). (1)Certified Organic Ingredient</p><p style=""white-space: pre-wrap;"">Directions: Massage through clean, wet hair. Rinse</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Alba Botanica Hair, Alba Botanica Conditioner","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b1acaa352951dc034c39066/5b1acaa752951dc034c3914b/1528482955156/alba_bo_050.png","BWC50712","Vendor","Alba Botanica","","","","","14.00 USD","0.00 USD","","0.002204623","0.0","0.0","0.0","Unlimited"
"/everyone/","BWC51278","Everyone for Men Cucumber + Lemon Lotion","<p style=""white-space: pre-wrap;"">This versatile lotion is light and moisturizing enough to be used on face, hands and body. Nutrient-rich botanical extracts and Vitamin E are combined with a rustic blend of Cedar, Lavender, and Citrus essential oils to leave skin nourished and gently scented. Formulated for every body, priced for every budget. Generously sized to share. 32 fl oz, packaged in a recycled bottle.</p><p style=""white-space: pre-wrap;"">32 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Purified Water, Vegetable Glycerin, Organic Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Sorbitan Olivate, Stearyl Alcohol, Organic Sesamum Indicum (Sesame) Seed Oil, Tocopherol, Lecithin, Cetyl Alcohol, Cetyl Esters, Hydrolyzed Rice Protein, EO Organic Herbal Blend [Organic Aloe Barbadensis Leaf, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Officinalis Flower Extract Organic Camelia Sinensis Leaf Extract], EO Essential Oil Blend [Juniperus Virginiana Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil], Xanthan Gum, Sodium Phytate, Dimethicone, Citric Acid, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate</p><p style=""white-space: pre-wrap;"">Directions: Use generously on face, hands, and body. Massage in and enjoy simply soft skin. </p><p style=""white-space: pre-wrap;""><strong>Love, everyone™</strong></p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Everyone Lotion","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b23fa719c72bfc7c92573bf/5b23fa719c72bfc7c92573ce/1529084698004/eo_015.png","BWC51278","Vendor","EO Products","","","","","15.00 USD","0.00 USD","","0.004409245","0.0","0.0","0.0","Unlimited"
"/everyone/","BWC51279","Everyone Soap for Men Cedar + Citrus","<p style=""white-space: pre-wrap;"">This multi-tasking soap is formulated to be used as shampoo, body wash and shaving gel. The rustic combination of Cedarwood, Lavender and Orange essential oils lend this soap its woodsy scent. Gentle cleansers create a skin-nourishing, foamy lather. Priced for every budget and generously sized for every body. 32 fl oz, packaged in a recycled bottle.</p><p style=""white-space: pre-wrap;"">32 oz</p><p style=""white-space: pre-wrap;"">Ingredients: Purified Water, Cocamidopropyl Hydroxysultaine, Sodium Coco-Sulfate, Caprylyl/Capryl Glucoside, Sodium Chloride, Coco-Glucoside, Panthenol, EO Essential Oil Blend [Juniperus Virginiana Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil], EO Organic Herbal Blend [Organic Aloe Barbadensis Leaf, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Officinalis Flower Extract Organic Camelia Sinensis Leaf Extract], Citric Acid, Sodium Phytate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Tocopherol</p><p style=""white-space: pre-wrap;"">Directions: Use freely on hands, body, face, and hair. Rinse and enjoy. Please remember to always bathe responsibly. </p><p style=""white-space: pre-wrap;""><strong>Love, everyone™</strong></p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Everyone Soap","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b23fa719c72bfc7c92573bf/5b23fa719c72bfc7c92573c9/1529084698559/6eo_025.png","BWC51279","Vendor","EO Products","","","","","15.00 USD","0.00 USD","","0.004409245","0.0","0.0","0.0","Unlimited"
"/everyone/","BWC51280","Everyone Soap for Men Coconut + Lemon","<p style=""white-space: pre-wrap;"">This multi-tasking soap is formulated to be used as shampoo, body wash and shaving gel. The rustic combination of Cedarwood, Lavender and Orange essential oils lend this soap its woodsy scent. Gentle cleansers create a skin-nourishing, foamy lather. Priced for every budget and generously sized for every body. 32 fl oz, packaged in a recycled bottle.</p><p style=""white-space: pre-wrap;"">32 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Purified Water, Cocamidopropyl Hydroxysultaine, Sodium Coco-Sulfate, Caprylyl/Capryl Glucoside, Sodium Chloride, Coco-Glucoside, Panthenol, EO Essential Oil Blend [Juniperus Virginiana Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil], EO Organic Herbal Blend [Organic Aloe Barbadensis Leaf, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Officinalis Flower Extract Organic Camelia Sinensis Leaf Extract], Citric Acid, Sodium Phytate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Tocopherol</p><p style=""white-space: pre-wrap;"">Directions: Use freely on hands, body, face, and hair. Rinse and enjoy. Please remember to always bathe responsibly.  </p><p style=""white-space: pre-wrap;""><strong>Love, everyone™</strong></p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Everyone Soap","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b23fa719c72bfc7c92573bf/5b23fa719c72bfc7c92573e7/1529084697102/eo_027.png","BWC51280","Vendor","EO Products","","","","","15.00 USD","0.00 USD","","0.004409245","0.0","0.0","0.0","Unlimited"
"/alba-botanica/","BWC52850","Alba Botanica Good & Clean Gentle Acne Wash","<p style=""white-space: pre-wrap;"">Is your skin suffocating under oily toxins? This frothy cleanser gets deep into pores to oust bacteria and grime that cause dullness, blackheads and blemishes. Powered by ten AHA-rich botanicals, the unique Fruit Acid Detox Fusion in this gentle cleanser partners with Salicylic Acid and Willow Bark Extract for deep down detoxification. Rebalanced and squeaky clean, your skin will enjoy purified clarity.</p><p style=""white-space: pre-wrap;"">6fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Aqua (Water), Glycerin, Lauryl Glucoside, Cocamidopropyl Hydroxysultaine, Sodium Cocoyl Isethionate, Coco-Glucosides, Sodium Lauroyl Glutamate, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Limon (Lemon) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Prunus Amygdalis Dulcis (Sweet Almond) Oil, Acer Saccharum (Sugar Maple) Extract, Aloe Barbadensis Leaf Juice(1), Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Grandis (Grapefruit) Fruit Extract(1), Citrus Limon (Lemon) Fruit Extract, Fragaria Vesca (Strawberry) Fruit Extract(1), Macrocystis Pyrifera Extract, Panax Ginseng Root Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Fructicosus (Blackberry) Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Salix Alba (Willow) Bark (1) Extract , Vaccinium Myrtillus Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Alcohol(1), Citric Acid, Decyl Glucoside, Sodium Chloride, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Limonene. (1)Certified Organic Ingredient</p><p style=""white-space: pre-wrap;"">Directions: Rinse face and neck with water. Squeeze cleanser into palm, work into a foamy lather and then massage over skin. Rinse clean.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Alba Botanica Body & Bath, Alba Botanica Body Lotion, Skincare","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b1acaa352951dc034c39066/5b1acaa652951dc034c390fe/1528482941616/alba_bo_030.png","BWC52850","Vendor","Alba Botanica","","","","","12.00 USD","0.00 USD","","0.002204623","0.0","0.0","0.0","Unlimited"
"/alba-botanica/","BWC52851","Alba Botanica Good & Clean Daily Detox Foaming Cleanser","<p style=""white-space: pre-wrap;"">Powerful yet gentle, this rich lathering cream breaks up oil and deep-set impurities without causing over-sensitivity. Powered by ten AHA-rich botanicals, the unique Fruit Acid Detox Fusion partners with Green Tea and Rice in this foaming cleanser for pore-purifying detoxification and soothing refreshment.</p><p style=""white-space: pre-wrap;"">6fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Aqua (Water), Stearic Acid, Palmitic Acid, Sodium Lauroyl Glutamate, Cocamidopropyl Hydroxysul- taine, Glycerin, Sodium Cocoyl Isethionate, Coco-Glucoside, Potassium Hydroxide, Cetearyl Alcohol, Myristic Acid, Butyrospermum Parkii (Shea) Butter, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Limon (Lemon) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Prunus Amygdalis Dulcis (Sweet Almond) Oil, Acer Saccharum (Sugar Maple) Extract, Aloe Barbadensis Leaf Juice(1), Camellia Sinensis Leaf Extract(1), Chenopodium Quinoa Seed(1), Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Lactobacillus/Arundinaria Gigantea Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Oryza Sativa (Rice) Bran Extract(1), Saccharum Officinarum (Sugar Cane) (1) Extract,SalixAlba(Willow)BarkExtract ,VacciniumMyrtillus Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Bisabolol, Citric Acid, Disodium Cocoyl Glutamate, Gellan Gum, Sodium Chloride, Sodium Cocoyl Glutamate, Sodium Cocoyl Threoninate, Xanthan Gum, Alcohol(1), Benzyl Alcohol, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Limonene (1)Certified Organic Ingredient</p><p style=""white-space: pre-wrap;"">Directions: After moistening face and neck, apply cleanser and massage into a rich, creamy lather. Rinse thoroughly.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Alba Botanica Body & Bath, Alba Botanica Body Lotion, Skincare","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b1acaa352951dc034c39066/5b1acaa552951dc034c390f4/1528482940977/alba_bo_031.png","BWC52851","Vendor","Alba Botanica","","","","","12.00 USD","0.00 USD","","0.002204623","0.0","0.0","0.0","Unlimited"
"/alba-botanica/","BWC52852","Alba Botanica G&C Toxin Release Scrub","<p style=""white-space: pre-wrap;"">Dulling toxins assault your skin every day, causing imperfections. Powered by ten AHA-rich botanicals, the unique Fruit Acid Detox Fusion in this gentle scrub partners with lathering cleansers and ground Walnut to scrub away dullness, force out impurities and provide deep down detoxification. Refreshed and clear, skin radiates with a clean, healthy-looking glow.</p><p style=""white-space: pre-wrap;"">4fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Aqua (Water), Lauryl Glucoside, Stearic Acid, Sodium Cocoyl Isethionate, Glycerin, Juglans Regia (Walnut) Shell Powder, Coco-Glucosides, Decyl Glucoside, Glyceryl Stearate, Sodium Lauroyl Glutamate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Palmitic Acid, Limonene, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Limon (Lemon) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Prunus Amygdalis Dulcis (Sweet Almond) Oil, Acer Saccharum (Sugar Maple) Extract, Aloe Barbadensis Leaf Juice(1), Bambusa Arundinacea Stem Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Grandis (Grapefruit) Fruit Extract(1), Citrus Limon (Lemon) Fruit Extract, Fragaria Vesca (Strawberry) Fruit Extract(1), Lactobacillus/Arundinaria Gigantea Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Luffa Cylindrica Fruit Powder, Panax Ginseng Root Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Salix Alba (Willow) Bark Extract(1), Vaccinium Myrtillus Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Tocopheryl Acetate, Alcohol(1), Citric Acid, Myristic Acid, Pumice, Salicylic Acid, Xanthan Gum, Benzyl Alcohol, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Iron Oxides (CI 77491). (1)Certified Organic Ingredient</p><p style=""white-space: pre-wrap;"">Directions: Use to clean face and neck every time you wash or several times a week. Scrub gently. Rinse cleanly. Radiate sublimely.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p> <p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Alba Botanica Skincare, Alba Botanica Body & Bath, Alba Botanica Body Lotion","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5b1acaa352951dc034c39066/5b1acaa652951dc034c3910a/1528482941705/alba_bo_029.png","BWC52852","Vendor","Alba Botanica","","","","","12.00 USD","0.00 USD","","0.0","0.0","0.0","0.0","Unlimited"
